peer_comment_id,peer_submission_id,ualberta_peer_assignments_user_id,peer_comment_created_ts,peer_comment_text
"DONjjhIkEeaxsBIihWq87Q","QwVs7RIZEea0FgrDsuIyMQ",7e04d4bd01890afe547ecdb3b82e7b9781ca1e78,2016-05-04 18:14:32.573,"I done it. Great work."
"V3yvhgCtEeaS4Ar9qFG8UQ","hPWqU_9_EeWu1Q5gvOuhYQ",691049dd6911e648ab6e525ba0cf40bfd62b925f,2016-04-12 12:51:57.851,"@Steven Farnell, yes that is right. I was very disappointed about the took when I reviewed the work of other classmates and saw that they have more than 8 items/column. I didn't want to resubmit the work, fearing that I might not get a grade in the end..."
"39gPFP8LEeWhAhJG54yYkQ","YdiBsv8LEeWW0grgb0UTkQ",158aed31da680683855ffa843c77032a3d75b0e0,2016-04-10 11:03:36.987,"Full size image link: https://s3.amazonaws.com/coursera-uploads/peer-review/99SZyjVxEeW6RApRXdjJPw/312c5ce8de1adb61f13a158d950e3bda/reader_wireframe.png (I don't know why Coursera displays it so small)."
"7237vfjwEeWHHgo1wDl8Bw","riSnL_ioEeWTZBIrc0wCDw",6c70292ded15eb383992d8f352d0dd655e878e16,2016-04-02 16:35:39.747,"This is work stolen! You are not author it!"
"hZyXmvhnEeWqpApEWVJglQ","wWazJfIbEeWTdBIkpCpI1Q",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-04-02 00:12:01.162,"Thanks guys!\\n@Randall, i'm definitely taking your suggestions. thanks."
"KY7q1z5wEear2wpBpCdaRw","jxc2piIrEeaZ7Q5tseGlgQ",e252d09269410133cd45ae5cd9fbd7e59e89a677,2016-06-30 03:10:13.587,"Hey, I know burn down charts are a mess to get right, because I struggled with mine a lot so I will allow myself to comment a bit more on the things I learned that might help you get trough them better. A bit long as I don't have time right now to carefully edit the text.\\n\\n# Release Burn-down chart:\\nRemember that this is different than the iteration burn-down chart, this confused me before a lot. \\n\\n# The prediction line:\\n\\nWhat's not: The prediction line is not the same as a trend line of remaining or work done, neither is it the graph of the total accumulated amount of fork on that sprint.\\n\\nWhat it is: It's just a line starting at the total amount of story points in the first sprint and ending in 0 story points the next sprint after development is supposed to end; if it's a \"moving bottom\" burn-down graph then consider that the starting and end points are relative to that moving bottom\\n\\nWhat it means: it's a  representation of the ideal work to end the project considering current knowledge of the amount of history points. It helps us know if the project is behind schedule considering the total amount of work to do now (the prediction line can start at a different height than remaining work at sprint 1).\\nIf the remaining work is over the prediction line, we are behind.\\n(We might not be able to make it as it stands because we decided to add a bunch of stories, that's not a judgement on how fast we were developing before the additions.)\\n\\n#Types of chart\\nRemaining vs done work and moving bottom. Both tackle the problem of changing in story points in different ways.\\n\\n## Moving bottom\\nIn moving bottom, there is a bese reference (horizontal) line that is moved to represent the current total story points vs the initial. If there are five net more story points, the reference \"bottom\" line is at -5, this means that you have to go down an extra 5 points to reach the new base or bottom; if there are less total story points it is moved up, so it's easier to reach the \"bottom\".\\nHow it can be graphed: there are many ways but i liked charting  _stacked columns graph_  with: \\n1.- remaining work —done work in sprint n is the difference between remaining work at the beginning of sprint n and n+1 —\\n2.- Accumulated user story change (inverted as described above) in the first order of the stack so that it's always next to the x axis.\\na.- An horizontal line (some software support a reference line as a graph parameter) placed at the point of the  Accumulated user story change to represent the new bottom\\nb.- A manually placed arrow from the top of remaining work at sprint 1 to the bottom reference at sprint n+1 (could be done an additional line series that doesn't stack and adjusting it's parameters to represent  the desired line)\\n\\n## done vs remaining\\nIn done vs remaining we wont move the bottom and the changes in story points are just added to the respective sprint (if the change is done at the end of sprint n, this will be reflected at the beginning of n+1).\\nWe differentiate the work done in a sprint from the change in user stories by stacking the done work on top of the remaining one. We do this using a _stacked column graph_.\\n\\nSo at the beginning of sprint 1 it should be only remaining work, in sprint 2 remaining work dropped by the number of completed story points and we stack a column of the height of the work done. The total height should clearly be the same, all the way to the end when we have only done work and zero remaining work, it looks like done work eats a part of the remaining work each sprint.\\n\\nWhen story points are added or removed from a sprint, the remaining work reflects at the time of the change. For example if I add 5 story points at the end of sprint 1, the remaining work bar is 5 points taller than it should be on sprint 2 onwards (pre_remaining - prev_work + change_story_points) since work done is the same size as it used to, the total height of the column in sprint 2 is now 5 points taller – this is what signifies the increased effort in points – if we remove story points, then the total height will be lower than the preceding sprint.\\n\\n\\nI hope this helped clearing some common pitfalls . \\nPlease disregard typos of grammar in this text as I wrote it in what little time I had today to help peers before the looming deadlines, and didn't had time for a simple proofread"
"-mfjUAPNEeaxKw6S5NG0Zw","rYSvkwPKEeaTWRLC7rustw",404f683bf58d9a2045286d6583a838688bc56705,2016-04-16 12:23:08.567,"Hi Ghada, this does not look like a burndown chart. Please review the 5th course in this specialization (reviews & metrics)."
"jtfS_v9VEeWbYhLNZ2H1QQ","b8WEVP9QEeWa4BJaeUokOQ",46219ea1269527076809b10bb22e1ac897c40b04,2016-04-10 19:51:03.848,"The link is broken, try re-uploading. Make sure you let the pdf upload and the link generate before you hit \"next.\" (I know, because I did the same thing)"
"XSeKAP9aEeWHDgoRw4pwlQ","b8WEVP9QEeWa4BJaeUokOQ",fe3902ac2f4db669a8ab301817de87eedc48fb81,2016-04-10 20:25:27.968,"thank you for your information!"
"r0ryDv9XEeWhAhJG54yYkQ","b8WEVP9QEeWa4BJaeUokOQ",0cf8ba558703fc4454e0efb68fb4322d0c0dd6c8,2016-04-10 20:06:17.283,"I was unable to open the submitted file or no file was submitted..."
"IqbAov9TEeWhAhJG54yYkQ","b8WEVP9QEeWa4BJaeUokOQ",0479be76879d8437e4d6a3d68b990d8e5c83f1f9,2016-04-10 19:33:43.339,"The link is broken, try re-uploading. Make sure you let the pdf upload and the link generate before you hit \"next.\" (I know, because I did the same thing)"
"utxVQh93EeaGvwq7P--E0Q","Gb7WVh5REeaIERIKn_tddw",e68989b05f0ee2c4852391421a7037e8c5b97632,2016-05-21 17:16:17.795,"Thanks guys for your great efforts!"
"UCu2wf1uEeWS4Ar9qFG8UQ","n_Vhz_vhEeWHDgoRw4pwlQ",207b8968edc38822cc751a1b709b51afaf3c64f7,2016-04-08 09:43:13.794,"thanks for the feedback guys, quite right about my mistake in self-assignment,"
"cVhSdzDgEea2MgrBjcQhKw","poVclyzWEeaKAhJC1hWxEQ",e68989b05f0ee2c4852391421a7037e8c5b97632,2016-06-12 20:58:41.38,"Hi @Szabina, and maybe @Himanshu, \\n\\nMay I have your detail comments on why you just rate? Thanks."
"wMgX2fv7EeWbYhLNZ2H1QQ","jaQ0i_v7EeWJIg651qnFcw",25f0d3883be31e088b3fbe32623bd799e10bc815,2016-04-06 13:30:39.437,"Plz upload file again, I don't see any attachment."
"RnNFOQqwEeahug6qIphsqw","EwT1ZAkpEeau9AoaFBtgPw",8731c64b61e499880d8d21f6325c51646ec46f99,2016-04-25 06:38:09.386,"Can some one explain how it 84, 70 and 54 after the sprint 1, sprint 2 and sprint 3."
"Yzw5hi64Eea3ThLvjcf5Xw","AejXqi6KEeaatw7rZVB3fw",3198684d5ad73641e7bb95e584e8f5a26405d759,2016-06-10 03:06:55.513,"I cannot see the attachment. Could you please post again. Thanks!"
"yVo8UC-8EeaaVA48G_0dEQ","AejXqi6KEeaatw7rZVB3fw",977d8c20bea948734ac32feca574981d6529d22f,2016-06-11 10:10:55.987,"Cannot see the attachment either"
"Wknt4yqqEeayaAoFBq8aPw","OcoGSSnWEeayaAoFBq8aPw",ef0cef692174ae2f26abc895407bcd5ace5f434e,2016-06-04 23:16:22.898,"Thanks everyone for the review!!!"
"EUQktjFyEea3ThLvjcf5Xw","olmc_zEIEeaCnQ4uxkc-rQ",d81ac8a20dd18203cff38fbc90e8296f6b0dbca4,2016-06-13 14:21:06.709,"I can't see your PDF, maybe try resubmitting?"
"96hlWC63Eeabdwp3JVSF9w","ZfmSBS5zEeaKAhJC1hWxEQ",3198684d5ad73641e7bb95e584e8f5a26405d759,2016-06-10 03:03:55.028,"I could not open the attachment...."
"dCbPeS6pEeayaAoFBq8aPw","ZfmSBS5zEeaKAhJC1hWxEQ",1a7c7a9ce30a1c0d577667278b3cead585374628,2016-06-10 01:20:01.443,"Looks like you missed attaching. Can you try again please?"
"hrENAf9zEeWftQ4Vb9ltCw","ODrWXP9zEeWjZRIrkC40zw",6bf195e3254be189525e23c8920f5ae29471544e,2016-04-10 23:25:35.074,"Tried to cover all the user stories as part of the first sprint"
"wmi_8iQFEeaiOA521kQqww","q7xPOiQFEeaZ7Q5tseGlgQ",8fd65e73928febbe20858b19c330b807cdade0f2,2016-05-27 12:23:03.646,"thank you in advance for your  feedback"
"6WTNz_nBEeW3UQqDzupm-w","7yKxDfjnEeWTnRIwzGCJxQ",3b9f5317eca3e45cd2c75efdff11cfd62eae2f0c,2016-04-03 17:31:34.437,"@Jan Petzold\\n\\nOk, one: this is not a UX design lesson! two: this is a wireframe/prototype to discuss. It's not the final design! three: have you ever designed anything for kids?! because I did! For kids 6 years old to 12 years old, this design is great for them. Kids appreciate simple design much more than adults who are stupid enough to look for contrasting typefaces and bunch of colors. \\n\\nThis is an app by the way, not a game :)"
"in8UkTClEeakfw5ltszKlw","QtayGSuqEea0DRLrrvCCTQ",5111fcbadc015980af782e5870598d0ec6520b1b,2016-06-12 13:57:03.27,"Thanks for the feedback. I see that I missed some story points in sprint 3, and that threw everything off. \\n\\nI'll give it another go."
"FuARxf4gEeWftQ4Vb9ltCw","DHtD0P3eEeWu1Q5gvOuhYQ",adf859c01505e6ba5a5c061f7debdb753cdfd8ee,2016-04-09 06:55:48.086,"Lorena, I think something went wrong with your submission. When I click the link I come to this same page again. I can't open or see any wireframe. You should try to submit again."
"4bkKXP5PEeWvUQqXcskp8Q","DHtD0P3eEeWu1Q5gvOuhYQ",195775a175be9113db364ae4b8e99a6b69df769b,2016-04-09 12:37:54.754,"Lorena, I have the same problem with the opening of the file, could you please submit your assignment again?"
"hdRzMv42EeWjZRIrkC40zw","DHtD0P3eEeWu1Q5gvOuhYQ",404f683bf58d9a2045286d6583a838688bc56705,2016-04-09 09:36:23.165,"Lorena, I cannot open your submission."
"G0f6rf5XEeWlQw7xlSHNnQ","DHtD0P3eEeWu1Q5gvOuhYQ",6ceda889c2fa9bf8eea884959b88737be5ce87d2,2016-04-09 13:29:37.798,"Same issue here.."
"a0Mb-P9DEeWW0grgb0UTkQ","S9_8e_9DEeWW0grgb0UTkQ",784b0aa2e68c4d79d4f99f3683787c9d789c2ef9,2016-04-10 17:41:13.212,"please open the picture in a new tab to see it in original size."
"5qANuPO_EeWbXA5c3AKwjQ","AP1mFvLkEeWB9gr2ttYzXQ",191b0493f779707d969985e71b407df95309db6d,2016-03-27 02:02:03.822,"Thank you, I going to do missing story"
"uJIlyjYuEead2wphxfi2Cw","rdamaTYuEead-Q4Z5CMWYw",649e552dd64d2d92f8fb2c3538077fcc79ce687b,2016-06-19 15:01:37.436,"Thanks for your comments!"
"3FSw0fowEeWnyw45DXyCTw","UvTVTvk4EeW3UQqDzupm-w",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-04-04 06:45:46.658,"Oh, and congratulations to all of you too :)"
"vLb4LPowEeWTZBIrc0wCDw","UvTVTvk4EeW3UQqDzupm-w",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-04-04 06:44:53.615,"Thank you everybody.\\nHey Mike (and everybody) feel free to contact me :) \\nhttps://ar.linkedin.com/in/nande\\nif you need my email, you can reach me at nandeguard-temp (at) yahoo.com.ar (not my registered linkedin mail but a way to contact me)"
"prFZOgcqEeaGrhI0SW4tcQ","BfgsYgcqEeaaMw44Rr_fjQ",6bf195e3254be189525e23c8920f5ae29471544e,2016-04-20 19:04:04.804,"Just wanted to update that I had initially uploaded a burn down image that did not mention any number count for the Story Points under the zero mark,  I added that to my document and have re-uploaded the burndown image."
"8u1H8P4wEeWZDQ5TnbLmpw","dnQ-4P1XEeWa4BJaeUokOQ",10fec9142868ddeaf1f20b83a202ee6793ef6ec3,2016-04-09 08:56:29.219,"many thanks"
"7FezPPTVEeWfohJ0hvQveQ","aEQ_XfSxEeWB9gr2ttYzXQ",c4bb5d85376ce5216cda716c187790dfd97503af,2016-03-28 11:12:13.505,"Your link is not in shared mode. I can't be accessed"
"OAk3hfjnEeWTZBIrc0wCDw","winpdvjUEeW6Zw7gOA-Tyw",af3ed101023c8226790366d0c0a28d1a6c4ffe0f,2016-04-02 15:26:06.593,"Great work!"
"JqSgmfvfEeWjZRIrkC40zw","4Mzb2fqzEeWUlRKoMCES4w",3b9f5317eca3e45cd2c75efdff11cfd62eae2f0c,2016-04-06 10:05:54.927,"@Abdellah LAHOUAOUI you need to read more about TDD!\\n\\n@Priyank Maheshwari Check point 4 again! it's mentioned clearly."
"NFlcxTDJEea2MgrBjcQhKw","hFzJMS-TEea88hLQJKBf0w",ef0cef692174ae2f26abc895407bcd5ace5f434e,2016-06-12 18:12:20.621,"Thanks everyone."
"nh3jqiz0EeaHEgowKm82Aw","1WAKyyteEeaaVA48G_0dEQ",ef0cef692174ae2f26abc895407bcd5ace5f434e,2016-06-07 21:13:01.778,"Thanks everyone!!!"
"-KhTITu8EeaL_xIEq4QdBw","QwE9RDnkEeaVABKtWz_zNw",861374f826292e3bbf15df1540897b035a728c06,2016-06-26 16:42:29.305,"Dear Daniel, I am unable to access your picture. The link in your assignment just takes me to another assignment. Could you correct that please? I think this is an honest mistake and you shouldn't be penalized for it. Cheers!"
"WmaRxTSdEeaJdhJ-_-rk3Q","TQrFPTSdEeapfBKrS4HWuQ",8fd65e73928febbe20858b19c330b807cdade0f2,2016-06-17 15:08:31.256,"thank you for your feedback"
"4aKBxfWEEeWwfgrZnMB2OQ","kSN9nPS4EeWPyw7tSN6RVw",ec48b78d9254fbb7452b1a1bf25bce46520c1c46,2016-03-29 08:04:37.468,"Great Job Thierry B\\ncould you please grade my work as well?\\ncheers"
"IcN8rBJNEeaxsBIihWq87Q","sPi3HhF-EeaVPQ6kCMKyuQ",39f00deb1da7b707a208da4b4248b98e8569218c,2016-05-04 23:08:36.962,"Nice effort. Please Review me. Thanks! https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/TO0OLQ_aEea0FgrDsuIyMQ"
"upP0gPiHEeWYIQ4BcV9YKQ","yvDRHPexEeWTZBIrc0wCDw",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-04-02 04:02:33.92,"thank you guys :)"
"-VgtbveoEeWTnRIwzGCJxQ","AXWOGfefEeWEAhLOZ9BW_w",8804ffe659fed2b9b41702feafc039726bb80e89,2016-04-01 01:28:01.454,"It seems that the upload of your PDF didn't work somehow.. The link to it redirects me to your Coursera assignment page over and over again."
"0PEDERIjEeaxsBIihWq87Q","b1ib8hFREea84w5Krj7Aqw",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 18:12:51.999,"please review mine\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"Yz7kqfzjEeWhAhJG54yYkQ","PxGSI_zjEeWZ8AoH1Zkwbw",758adaa0053f21953d58c3da8e0a27e75a038bfd,2016-04-07 17:08:45.751,"Please save the wireframe and open it in a PDF reader (other than a previewer), it has actual clickable elements."
"kNp3j_nIEeWTZBIrc0wCDw","mTPK1fhtEeWGRgp2IDLuIQ",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-04-03 18:19:12.368,"Thanks guys :)"
"PZOC6QTDEeagVwrGhMvzTw","oIW_sARVEeazBxIp-OtAdw",1caa80702329ca23545460844562a13ebed24fb8,2016-04-17 17:38:47.959,"there is no image to review"
"nfBbJx7ZEeaGvwq7P--E0Q","mnfi0x4AEea7ohIwwrERow",ef0cef692174ae2f26abc895407bcd5ace5f434e,2016-05-20 22:24:28.789,"Thanks, guys!!!"
"Nllc6TWEEeag1RLh7ZUS8w","564zVjWDEeaQlwqCQEbvsw",789486c78684b8c1cd54e254c67254a51f5dd1e7,2016-06-18 18:41:04.516,"Correction: Tasks will not be concluded by the end of the 5th day"
"WH17fvckEeW6Zw7gOA-Tyw","VO7BQfciEeWRJQquNiz-Jw",6c70292ded15eb383992d8f352d0dd655e878e16,2016-03-31 09:38:38.017,"Please reload you submission!"
"OL5_tPckEeWRJQquNiz-Jw","VO7BQfciEeWRJQquNiz-Jw",6c70292ded15eb383992d8f352d0dd655e878e16,2016-03-31 09:37:44.756,"Hi Diana, your link o pdf not worked, I don't know - this is your mistake or system defect, but I don't open you submission!"
"XWl5kyo3Eea2MgrBjcQhKw","96FHfyokEea0DRLrrvCCTQ",c86711eaea340b8e63df8320eeb02a97f8624d33,2016-06-04 09:33:16.014,"The last question \"Did the learner identify that the development team should not self-assign all tasks upfront\" is not a fair or even a good question, as the course documentation has a sample Iteration Plan on page 62 which has this self assignment.  More importantly, I do not see an issue with self assignment up-front since these assignments can be changed as team members complete there assignments and as a group negotiate next task assignments."
"2G0qXPaOEeWuFQ44bDlsAw","WdBa2_Z9EeW_XA7aY2erXQ",e0c847d39cb5c8bc551f0d07a4f2189ebc7290de,2016-03-30 15:48:28.149,"use the Impact vs likelihood matrix to rank the risks"
"ByLnG_amEeWuFQ44bDlsAw","WdBa2_Z9EeW_XA7aY2erXQ",35d4ce9d9d8bb44ec7e35f27e2b22d0ed859923e,2016-03-30 18:34:24.94,"I did use that for myself, but it was not part of the assignment, was it?"
"L06Wkv9kEeWa4BJaeUokOQ","vX1HWP9iEeWW0grgb0UTkQ",ec48b78d9254fbb7452b1a1bf25bce46520c1c46,2016-04-10 21:35:46.016,"Great Sidney!\\nPlease could you grade my work as well"
"2tP1TP9iEeWS4Ar9qFG8UQ","vX1HWP9iEeWW0grgb0UTkQ",907307f70602fd2abc40cbdcfa37a62b32ffe519,2016-04-10 21:26:14.787,"The image is a little small.  If you right-click and open in new browser it will be much more visible."
"k3RnxP9kEeWHDgoRw4pwlQ","4n1d9v9jEeWa4BJaeUokOQ",ec48b78d9254fbb7452b1a1bf25bce46520c1c46,2016-04-10 21:38:34.036,"good work"
"qL5TzPsnEeWftQ4Vb9ltCw","5jA25Pr8EeWu1Q5gvOuhYQ",ec48b78d9254fbb7452b1a1bf25bce46520c1c46,2016-04-05 12:12:25.801,"good job"
"ERcGBwMFEeaQlgqeW2LgFQ","SvBXIv9mEeWZ8AoH1Zkwbw",0cf8ba558703fc4454e0efb68fb4322d0c0dd6c8,2016-04-15 12:24:57.782,"@Renato, I am using the mockup tool Pencil (open source) and it is really 0 effort to create that kind of presentation."
"-lxnbQIUEeazBxIp-OtAdw","cPWD3__lEeWS4Ar9qFG8UQ",61e885fd0f7a6fff449f0eae6222c1c1cddf3b3f,2016-04-14 07:46:20.434,"Oladayo Olarinde I cannot access to your risk plan it is locked"
"jg38tfQ6EeWB9gr2ttYzXQ","PNs_UPQ6EeWbXA5c3AKwjQ",e3bdca0bc45251ee4e8da1b3e4dd75d31f7aa245,2016-03-27 16:40:03.323,"The URL is not working. Please check it asap."
"EugccASyEeazBxIp-OtAdw","M3C70QSwEeaQlgqeW2LgFQ",ec48b78d9254fbb7452b1a1bf25bce46520c1c46,2016-04-17 15:35:54.927,"Great Job Sandro"
"FcqRJxGtEeaqig5uXwUeGw","u9TFOAdFEeaDjhJE0SlnTQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 04:02:57.399,"Could You please Review Mine\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"1d68ej6HEeaXnBKVQldqyw","113r-T1VEeaswA4y58BhkQ",417645649a207509a4697218598211e4d3cf9f1a,2016-06-30 05:59:41.103,"File is not opening."
"IM-roQlgEeaL5BLpvnSErQ","Wh5-6wfiEea-oQoewLh7bQ",5fec6efd4f4ae2bf6c20360ad62555324a62659a,2016-04-23 14:31:55.337,"Thank you, Thomas C. for your valuable feedback."
"nnGKMf6DEeWu1Q5gvOuhYQ","3Pd3vv6BEeWS4Ar9qFG8UQ",b6c43068ac49b69102300d1059c79e22393d7702,2016-04-09 18:48:15.708,"There is no visible pdf"
"FRGYih94Eea_TAo4ODIo0w","sZwdsh9yEeaGvwq7P--E0Q",5bb281817db05c25567aa1590e8ca959891c2047,2016-05-21 17:18:49.139,"I guess that you must edit your assignment and add a link to Google Sheets. Right now your link is pointing to abc.go.com\\n\\nI don't have what to review for you at the moment.\\n\\nGood luck!"
"VKvLuTJWEea0DRLrrvCCTQ","sxwRgDGjEeaoXg7YgQ2Cfw",676d83f0ebabf69563a8cc6022e3aa679b0a6b60,2016-06-14 17:35:05.05,"Doesn't seem to have loaded..."
"7OvE9PMiEeWPyw7tSN6RVw","e2EJMvIVEeWPKQpBKpg03Q",6ceda889c2fa9bf8eea884959b88737be5ce87d2,2016-03-26 07:18:23.398,"@Kevin Laity: just THANKS! I would consider that next time."
"6wlfBDFgEeabdwp3JVSF9w","4EV65DFgEeabvwrOSKMg4w",49657434fdab1442b6bab02eae37383ef8440610,2016-06-13 12:18:21.126,"*both, not bot)"
"Ltk-qgSbEea58Q75huYNRw","tlDwfgSTEeawFQ5rY6ZGGQ",404f683bf58d9a2045286d6583a838688bc56705,2016-04-17 12:52:03.381,"Andriana, you have uploaded iteration plan from Week 3. Please, upload the plan from Week 4."
"LglN-itIEea88hLQJKBf0w","H-F95itIEeaoXg7YgQ2Cfw",8fd65e73928febbe20858b19c330b807cdade0f2,2016-06-05 18:06:09.138,"thank you for your feedback"
"lK7Wn_-pEeWZ8AoH1Zkwbw","DOzxI_yGEeWlQw7xlSHNnQ",4f7ceda6d5ee2cbcbc96fe45570083502eb504e7,2016-04-11 05:52:31.371,"At the end of my comments I added in bold the statement that the users should not assign task upfront."
"_JebJhGsEeaZrBJIefqa4w","8r4TYwcrEeaGrhI0SW4tcQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 04:02:15.122,"Could You please Review Mine\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"ejEcUQ6aEeaotQoPyNtt_Q","WymBwg1qEeaZrBJIefqa4w",0c2e46f27e00f49e1bbc27c41500cffc89b63654,2016-04-30 06:12:11.917,"Sorry guys i messed up , and upload wrong assignment ,thanks for your time and feedback"
"l93qDvUGEeWmrgpxaSyEow","95vCovRBEeWqQwq9khhH1Q",3f1e291bb29f6b52a959b9ff30549c7ff4f68fca,2016-03-28 17:00:37.118,"ok"
"tT5tjywoEea-YhKdNUv9pQ","Lb4smiqvEeaatw7rZVB3fw",99e322b6b3c9e70b100c5ad5cc2916223390dce5,2016-06-06 20:53:23.246,"That is your opinion Helene. I do not agree."
"-hLPxxJMEeaNagrozOF-VQ","pyxzeg_uEea44Qp49aJR6w",39f00deb1da7b707a208da4b4248b98e8569218c,2016-05-04 23:07:30.373,"Good job. Please Review me. Thx! https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/TO0OLQ_aEea0FgrDsuIyMQ"
"KBS5-BGtEeawWRJ2-Hqumw","eG5muAfyEeaWEhKKRvKkXQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 04:03:28.084,"Could You please Review Mine\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"cDuImvnYEeWPcBKgw3iPNw","HCeUePiGEeWTnRIwzGCJxQ",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-04-03 20:12:49.587,"Thanks guys. \\n@David you are right, i seem to have skipped that.\\nseems like when i deleted one item of the spreadsheet the column got deleted."
"CnRI6vJwEeWqSQ7kx0rpLQ","mdzjq_JvEeWcTQpIg9bO1w",10fec9142868ddeaf1f20b83a202ee6793ef6ec3,2016-03-25 09:57:53.032,"This is my first attempt at using Google docs (and maybe the last one!!). I made my work on an excel spreadsheet then I\\nconverted it to a Word document ... On the assignment I copied both versions."
"pm9i5f9CEeWhAhJG54yYkQ","jUhdAf5lEeWu1Q5gvOuhYQ",8731c64b61e499880d8d21f6325c51646ec46f99,2016-04-10 17:35:42.991,"Thanks for comments .Will try to do it next time."
"iLDJOAoqEeaqFhJWgHcbtw","e5hGUQoqEeadCAokotFXQQ",10fec9142868ddeaf1f20b83a202ee6793ef6ec3,2016-04-24 14:40:47.957,"This time I made a proper job. Hope you like it."
"1DAd4wo7EeatoxIqWXQc8Q","e5hGUQoqEeadCAokotFXQQ",fe691d00d4e0297105ab389323786e95c8c24c9a,2016-04-24 16:44:36.065,"So christina I really like what you did , amd since when I am having a hard time to understand how you did , would you mind to explain show me how you did ? cause mine did not show the exact result. \\nAlex. \\nps: my email is drwin23@hotmail.com."
"yrIiPf1UEeWjZRIrkC40zw","WuaiHfwtEeWhAhJG54yYkQ",6295f232d32852b119de0aad5b7e7dba9100635d,2016-04-08 06:40:32.442,"Thank you very much for your efforts and responses. I will exmaine them and take them into consideration."
"FNi9OAJwEeaFfBL_mcaB5Q","7vlUZwDvEeagVwrGhMvzTw",e2ccfade05b2232710b5c34b29f66a51f381ed5c,2016-04-14 18:38:29.072,"@Kathleen McAdam - For the Mockups I am using http://balsamiq.com which is free just for 30 days after that is unfortunately paid."
"kHqoNgo5EeadCAokotFXQQ","5K1jKQAKEealQw7xlSHNnQ",b9b6877ac941311698e28ee5102cd1891a93322e,2016-04-24 16:28:23.475,"Dear Charan,\\nthere is a problem in your submission.  Please take a look."
"6C0NTDuzEeaswA4y58BhkQ","erNDnDhwEeazPQoUWGdJ9Q",207b8968edc38822cc751a1b709b51afaf3c64f7,2016-06-26 15:37:36.183,"thanks all, all the best."
"ptXrNvRWEeWB9gr2ttYzXQ","CTDOrPL5EeWdIhI-GrEcAw",57a424856aa8664145e9221d8664efb3e016c939,2016-03-27 20:01:10.807,"Project Managers questions are part of what define and clarify clients requirements."
"HUdtXwAHEeaW0grgb0UTkQ","YBG84vzFEeWS4Ar9qFG8UQ",b71bd0453bd138cd14a261c57b76a07e26fd792a,2016-04-11 17:02:03.737,"Thanks Everyone! Tijana, I used http://draw.io/ :)"
"THQwDPkKEeWGRgp2IDLuIQ","wg4xM_jkEeWEAhLOZ9BW_w",feb0534cd28b02a07e281c7fd070cc89e030e4a5,2016-04-02 19:37:13.234,"I tend to disagree with point \"Do the high-risk, low-priority user stories remain in the backlog?\" with the instructors here - if we intend to really get all stories done we should try to find out about the complex ones early, so I wouldn't keep them if the backlog and instead place them in sprint 3. Things look different though if we already know that we won't be able to finish everything on time."
"_rAOby6eEea0DRLrrvCCTQ","v_G9Di6eEea-YhKdNUv9pQ",d46cabc8d465f36cca59fc97b94097a7049e7f02,2016-06-10 00:05:09.404,"pleased to receive your comments! :D"
"jcVb_CyrEea0DRLrrvCCTQ","mKsO0CsaEeah7Ap12GQcTQ",9965845947fa5bc92d0a595dba1785bffa69acc1,2016-06-07 12:30:01.093,"Hey Salman, i would put it on the Books Reading View. When i have it hear it is too much functionality."
"9u3kmwU1Eea4QQ6KgOwBaQ","EwFiRAUnEeaFfBL_mcaB5Q",ec48b78d9254fbb7452b1a1bf25bce46520c1c46,2016-04-18 07:20:01.557,"great job"
"PV-P8DAYEea2MgrBjcQhKw","DFuDsTAREea3ThLvjcf5Xw",b304ef9fd72a4a0f9741b1e6081e913a54b236fe,2016-06-11 21:05:34.84,"Is anyone else having issues viewing the submissions on S3?"
