peer_review_id,peer_submission_id,ualberta_peer_assignments_user_id,peer_review_created_ts,peer_review_first_visible_to_submitter_ts,peer_review_marked_helpful_ts,peer_review_rated_ts,peer_review_rating,peer_review_is_mentor_review
"YU-EogGIEea58Q75huYNRw","ZorPRQGFEeaxKw6S5NG0Zw",aae3888eee4ead97ab01f5efb2b1a3508224c358,2016-04-13 14:59:54.116,2016-04-14 14:39:34.431,,,,f
"KO8bmgGhEeawFQ5rY6ZGGQ","ZorPRQGFEeaxKw6S5NG0Zw",8b5e00de0476241f25374b7a79a6c4f4f15e74eb,2016-04-13 17:57:16.95,2016-04-14 14:39:34.431,,,,f
"z41oagGTEeaFvxKtmk5LcQ","ZorPRQGFEeaxKw6S5NG0Zw",0871378390adcf9e3213f8dc34539dbbff96eee8,2016-04-13 16:21:43.535,2016-04-14 14:39:34.431,,,,f
"7rR24wDfEea58Q75huYNRw","0vdHbQDPEeahAhJG54yYkQ",a424c5f59d6eac657263b5bfc97e976c6223d17e,2016-04-12 18:54:06.389,2016-04-13 16:59:47.93,,,,f
"D21KGgDlEeae0QpYWFNxmQ","0vdHbQDPEeahAhJG54yYkQ",879d5a290369145a4bd07ec8eab24ae088e5f917,2016-04-12 19:30:48.771,2016-04-13 16:59:47.93,,,,f
"iBBJtwDdEeaftQ4Vb9ltCw","0vdHbQDPEeahAhJG54yYkQ",adf859c01505e6ba5a5c061f7debdb753cdfd8ee,2016-04-12 18:36:55.192,2016-04-13 16:59:47.93,,,,f
"Br6J4wbgEeajlxJZnaVADw","ay8-MwbJEeaiUQ6wdOplXw",7c9833b3aff2ab106e1f2bdf691035d60a7c3a72,2016-04-20 10:09:53.697,2016-04-21 07:29:03.814,,,,f
"RpF8ZAbREeah3g6V3t-hIQ","ay8-MwbJEeaiUQ6wdOplXw",96f94dd4e317861fea52ba51356604674d947b40,2016-04-20 08:24:18.325,2016-04-21 07:29:03.814,,,,f
"O4Np6gb5EeaBWgq4VfKpVw","ay8-MwbJEeaiUQ6wdOplXw",b8dc21649117ff42e8526f85fd7e3199f664b343,2016-04-20 13:10:19.647,2016-04-21 07:29:03.814,,,,f
"TRx8Jf2tEeWS4Ar9qFG8UQ","rGe2Lf2kEeWS4Ar9qFG8UQ",56bd09f2e41c65549538c908ec514d4663eb26ae,2016-04-08 17:14:06.955,2016-04-09 16:13:21.39,,,,f
"D2mK9_2uEeWbYhLNZ2H1QQ","rGe2Lf2kEeWS4Ar9qFG8UQ",b734c2cad1bbba6b7e3c94a709eb35701b0bd017,2016-04-08 17:19:32.938,2016-04-09 16:13:21.39,,,,f
"r9gLnv2pEeWHDgoRw4pwlQ","rGe2Lf2kEeWS4Ar9qFG8UQ",8f9f404ae116399d2fa22cdaa2bbbb703f41d16e,2016-04-08 16:48:14.614,2016-04-09 16:13:21.39,,,,f
"sK4OYf2rEeWpRBJSZ0Y3Bw","rGe2Lf2kEeWS4Ar9qFG8UQ",be1dad72058b9830bef89fbcaa51609163d39302,2016-04-08 17:02:35.01,2016-04-09 16:13:21.39,,,,f
"gQS3LAlnEeahtBJodWmeEw","AEkkCwjyEeau9AoaFBtgPw",5f77a03032020caf4b9020e50ee12b8fb7f4f717,2016-04-23 15:24:43.223,2016-04-24 01:24:36.158,,,,f
"9-1byQkgEeaqFhJWgHcbtw","AEkkCwjyEeau9AoaFBtgPw",4510089eade09671acc2d41220b6d8395d5d75fa,2016-04-23 06:59:48.451,2016-04-24 01:24:36.158,,,,f
"VM9UWgk8EeaaAw5QcGCkqQ","AEkkCwjyEeau9AoaFBtgPw",784b0aa2e68c4d79d4f99f3683787c9d789c2ef9,2016-04-23 10:15:40.694,2016-04-24 01:24:36.158,,,,f
"x6TtYAGYEeauAAp_SRa7YQ","8dSorQGGEeaFfBL_mcaB5Q",6b638d3324f7bf37bf8d19967b78575a2f991a8c,2016-04-13 16:57:17.751,2016-04-14 14:50:37.615,,,,f
"W3FNbQGMEeaFfBL_mcaB5Q","8dSorQGGEeaFfBL_mcaB5Q",aae3888eee4ead97ab01f5efb2b1a3508224c358,2016-04-13 15:28:22.258,2016-04-14 14:50:37.615,,,,f
"89jnqAGHEeaTWRLC7rustw","8dSorQGGEeaFfBL_mcaB5Q",ee6908bf7fc95a90ea9a1ee7ab3768ab8cc14134,2016-04-13 14:56:50.467,2016-04-14 14:50:37.615,,,,f
"HG-8QA4XEeaO1w7d1s7iLw","sGBGUg4KEeaNagrozOF-VQ",ef63ed7a2c69b31d26675bc93d89b9c2597186d8,2016-04-29 14:31:50.55,2016-04-30 13:03:55.322,,,,f
"91y6Fg4VEeawWRJ2-Hqumw","sGBGUg4KEeaNagrozOF-VQ",35eb97b0510748dc8eeccd409650a7185f2c512e,2016-04-29 14:23:38.853,2016-04-30 13:03:55.322,,,,f
"-LiMaA4tEeaAVhLVpQtKaw","sGBGUg4KEeaNagrozOF-VQ",10fec9142868ddeaf1f20b83a202ee6793ef6ec3,2016-04-29 17:15:29.054,2016-04-30 13:03:55.322,,,,f
"bKEmGjdqEeamSA6WODs4rQ","ECBwSzdjEeavtA4C9RxylQ",0e73ea7bea9e15ce88da1512e79faccaecd29484,2016-06-21 04:41:30.994,2016-06-22 03:49:49.375,,,,f
"wsKYjDdrEeaJHgoFS7J2jQ","ECBwSzdjEeavtA4C9RxylQ",afac427e2da805ec2dce2974af1df90664727f8b,2016-06-21 04:51:04.994,2016-06-22 03:49:49.375,,,,f
"pYR3ljdyEeaJAAqDwR2raQ","ECBwSzdjEeavtA4C9RxylQ",e68989b05f0ee2c4852391421a7037e8c5b97632,2016-06-21 05:40:22.41,2016-06-22 03:49:49.375,,,,f
"Mi9EIAS8EeaFfBL_mcaB5Q","lIunyQS5EeamGg7Dz_SaMQ",0792c9c0186d16e5db76937568311acef924d6f1,2016-04-17 16:48:22.37,2016-04-18 16:30:38.93,,,,f
"WG5KuAS6EeaFfBL_mcaB5Q","lIunyQS5EeamGg7Dz_SaMQ",39f00deb1da7b707a208da4b4248b98e8569218c,2016-04-17 16:35:07.543,2016-04-18 16:30:38.93,,,,f
"hoQDogS8EeazBxIp-OtAdw","lIunyQS5EeamGg7Dz_SaMQ",b6f3bf65ee3bf3d0a0c881516f581d86176af817,2016-04-17 16:50:43.854,2016-04-18 16:30:38.93,,,,f
"e8wtZwS8EeauAAp_SRa7YQ","lIunyQS5EeamGg7Dz_SaMQ",fe3902ac2f4db669a8ab301817de87eedc48fb81,2016-04-17 16:50:25.872,2016-04-18 16:30:38.93,,,,f
"yvnyQvIzEeWnOBISxifLdw","ukOoQPHsEeWCWg4sBTB7QQ",822a2ca087c7e448d18c3ce7a17b9718d371c6a1,2016-03-25 02:46:36.73,2016-03-25 18:18:54.454,,,,f
"LrpFmfH8EeWCWg4sBTB7QQ","ukOoQPHsEeWCWg4sBTB7QQ",3b0a60f91fffe1e7022ea9d09b8b7f4773498218,2016-03-24 20:08:32.268,2016-03-25 18:18:54.454,,,,f
"440cYPtmEeWlQw7xlSHNnQ","mC-Bo_fwEeW3UQqDzupm-w",b734c2cad1bbba6b7e3c94a709eb35701b0bd017,2016-04-05 19:45:02.758,,,,,f
"-QLOUvtkEeWZ8AoH1Zkwbw","mC-Bo_fwEeW3UQqDzupm-w",20d5bd6122af8ed075e6e07d639f050ed3a00c22,2016-04-05 19:31:19.768,2016-04-05 19:32:19.768,,,,f
"j4o-6vf4EeWHHgo1wDl8Bw","mC-Bo_fwEeW3UQqDzupm-w",26d356eee6b17f658f53c27ef4a2a43b6c1fbf59,2016-04-01 10:57:43.682,2016-04-05 19:32:19.768,,,,f
"onL1vvUGEeW_XA7aY2erXQ","95vCovRBEeWqQwq9khhH1Q",3f1e291bb29f6b52a959b9ff30549c7ff4f68fca,2016-03-28 17:00:54.872,2016-03-28 17:34:06.917,,,,f
"k6wq8_RGEeW_XA7aY2erXQ","95vCovRBEeWqQwq9khhH1Q",b6f3bf65ee3bf3d0a0c881516f581d86176af817,2016-03-27 18:06:06.709,2016-03-28 17:34:06.917,,,,f
"VMGdbALlEeauAAp_SRa7YQ","kXh_ogK4EeaFvxKtmk5LcQ",96f94dd4e317861fea52ba51356604674d947b40,2016-04-15 08:37:47.412,2016-04-16 03:18:21.949,,,,f
"sOswSgLdEeagVwrGhMvzTw","kXh_ogK4EeaFvxKtmk5LcQ",001b2b86a5aa444b289e16a0a8441eaa9adc7937,2016-04-15 07:43:06.061,2016-04-16 03:18:21.949,,,,f
"Q4Z-fQLBEeamGg7Dz_SaMQ","kXh_ogK4EeaFvxKtmk5LcQ",7fe45a6bb309cd67dbac85df02941f1bf5bec0cf,2016-04-15 04:19:36.621,2016-04-16 03:18:21.949,,,,f
"mZ5L1PszEeWjZRIrkC40zw","wrpNY_shEeWftQ4Vb9ltCw",767549addc77730e6f28784ef936e3bb2c3f5b52,2016-04-05 13:37:54.386,2016-04-06 11:31:12.447,,,,f
"8aqNhvsrEeWS4Ar9qFG8UQ","wrpNY_shEeWftQ4Vb9ltCw",6a10e3bbedc286d034ceef12fbdedf2e2666f0ff,2016-04-05 12:43:06.132,2016-04-06 11:31:12.447,,,,f
"3vUfsPsrEeWjZRIrkC40zw","wrpNY_shEeWftQ4Vb9ltCw",bfaec1bff4c077a0cde87ee6b917ab15288734cc,2016-04-05 12:42:34.744,2016-04-06 11:31:12.447,,,,f
"MUc4BjgNEeaIhBLoYw6bKw","ethJYTeNEeafsxJ0FP_5NQ",48f5ae817d2a21277626d2f767fdaaac7f444734,2016-06-22 00:06:39.386,2016-06-23 07:03:41.833,,,,f
"GMS91DfUEeaVGQ7ymw2VTQ","ethJYTeNEeafsxJ0FP_5NQ",e6a3a76e731b899e204f4552c5a1ced2ee000fe5,2016-06-21 17:17:56.952,2016-06-23 07:03:41.833,,,,f
"s8io_zzDEeaL_xIEq4QdBw","kGhd1i8bEeabdwp3JVSF9w",892e34fe92c9174d2457e398aa81f1966f3828a2,2016-06-28 00:03:11.394,,,,,f
"IdHukDAoEeaoXg7YgQ2Cfw","kGhd1i8bEeabdwp3JVSF9w",b5e537d3a0f171ea3683d27ed5db376dbac43c5a,2016-06-11 22:59:20.561,2016-06-12 00:19:02.622,,,,f
"IGNCDDAzEeah7Ap12GQcTQ","kGhd1i8bEeabdwp3JVSF9w",506060663a6ebd982c89b79b3e80667c015da73b,2016-06-12 00:18:02.622,2016-06-12 00:19:02.622,,,,f
"bFpRzy9WEealng5zBIyoKQ","kGhd1i8bEeabdwp3JVSF9w",c9fb96d55e7ab36a37f29fbbe4f52674a8dbe97d,2016-06-10 21:58:11.293,2016-06-12 00:19:02.622,,,,f
"ACoj9jX1Eea59wpyDiVD_w","Eg_fEDXtEeadGQpovGd8gw",8719ab8e08e72e83153d15653af4f7200419bcab,2016-06-19 08:08:26.74,2016-06-20 07:12:40.819,,,,f
"XXqFpTZrEeaifhI3Ou2Wjw","Eg_fEDXtEeadGQpovGd8gw",861374f826292e3bbf15df1540897b035a728c06,2016-06-19 22:15:43.909,2016-06-20 07:12:40.819,,,,f
"JROpQDYUEeaboxLr1P3c3w","Eg_fEDXtEeadGQpovGd8gw",f60304d72368920b087380c7ec0bba6dade3a434,2016-06-19 11:51:23.067,2016-06-20 07:12:40.819,,,,f
"SpynWQP1EeaFRBL8xcPRow","VaSc5APuEeazBxIp-OtAdw",b8d7d9092ac24f981cf4470eeff1403139a4ba6b,2016-04-16 17:04:33.503,2016-04-17 16:15:45.57,,,,f
"ziJVhwP7Eea58Q75huYNRw","VaSc5APuEeazBxIp-OtAdw",a81f838c29e7f7240ed07a88928cfb8d86666898,2016-04-16 17:51:11.141,2016-04-17 16:15:45.57,,,,f
"PsqWsQPvEeaFfBL_mcaB5Q","VaSc5APuEeazBxIp-OtAdw",b06de2535ab5dcb74980adb08adbefddec78ac72,2016-04-16 16:21:16.691,2016-04-17 16:15:45.57,,,,f
"oCm0XQtsEea84w5Krj7Aqw","np2NTQtgEeawWRJ2-Hqumw",284b8b0956379daf1ce8a7497b381ca6148ebc28,2016-04-26 05:06:25.284,2016-04-27 13:11:17.164,,,,f
"DlCNIguDEeaNagrozOF-VQ","np2NTQtgEeawWRJ2-Hqumw",ec48b78d9254fbb7452b1a1bf25bce46520c1c46,2016-04-26 07:46:59.016,2016-04-27 13:11:17.164,,,,f
"YuzJGQx5Eeaqig5uXwUeGw","np2NTQtgEeawWRJ2-Hqumw",608914c1cdd8322804def20829019debcf91a076,2016-04-27 13:10:17.164,2016-04-27 13:11:17.164,,,,f
"mENM5RKlEeaAVhLVpQtKaw","np2NTQtgEeawWRJ2-Hqumw",d0fa1c92dd59edf3fdacfd054babf054946c9cf2,2016-05-05 09:41:51.483,,,,,f
"Gv-0Tf5nEeWpRBJSZ0Y3Bw","wRZugP5mEeWpRBJSZ0Y3Bw",a108240d2e65d593c720ce7b90d483c101cc7b5d,2016-04-09 15:24:09.272,,,,,f
"0JGAuDCxEeakfw5ltszKlw","JGrZhDCoEeaoXg7YgQ2Cfw",c0f7b80592a48836eb756eff30de187368ecd466,2016-06-12 15:24:54.792,2016-06-13 14:16:40.56,,,,f
"yWBQFTCoEeaHEgowKm82Aw","JGrZhDCoEeaoXg7YgQ2Cfw",8973c47c1a14be1e3c1436df679ad203e5fb5055,2016-06-12 14:20:17.255,2016-06-13 14:16:40.56,,,,f
"BVE3TjCuEealng5zBIyoKQ","JGrZhDCoEeaoXg7YgQ2Cfw",fc80949532a917cd32a13029aa0436c93d78605a,2016-06-12 14:57:45.303,2016-06-13 14:16:40.56,,,,f
"CeQoOQyQEea84w5Krj7Aqw","aa-LL_24EeWbYhLNZ2H1QQ",3b877a17ba233368b1da6188626fbc6dc4e7a7a9,2016-04-27 15:52:26.215,,,,,f
"KM-A2f4EEeWhAhJG54yYkQ","aa-LL_24EeWbYhLNZ2H1QQ",8c11a9fc51d306e9762f9fe9688fa82db0291cef,2016-04-09 03:35:52.268,2016-04-09 18:34:39.383,,,,f
"-iIa5f3CEeWlQw7xlSHNnQ","aa-LL_24EeWbYhLNZ2H1QQ",6c70292ded15eb383992d8f352d0dd655e878e16,2016-04-08 19:49:16.669,2016-04-09 18:34:39.383,,,,f
"ANT_iP48EeWlQw7xlSHNnQ","aa-LL_24EeWbYhLNZ2H1QQ",ca9c85b10376da0e081c0615fcaf81a43030111f,2016-04-09 10:15:37.012,2016-04-09 18:34:39.383,,,,f
"oUQnvP-QEeWlQw7xlSHNnQ","RXktkv-JEeWHDgoRw4pwlQ",9e6f86923d0e5c67f9266aa028c86cb9e629e469,2016-04-11 02:53:55.064,2016-04-12 02:02:14.624,,,,f
"gTdhZv-NEeWvUQqXcskp8Q","RXktkv-JEeWHDgoRw4pwlQ",96250071f8525ec085c8d8dca218d52d209bc176,2016-04-11 02:31:32.803,2016-04-12 02:02:14.624,,,,f
"tcpKeP-oEeWftQ4Vb9ltCw","RXktkv-JEeWHDgoRw4pwlQ",61e885fd0f7a6fff449f0eae6222c1c1cddf3b3f,2016-04-11 05:46:17.419,2016-04-12 02:02:14.624,,,,f
"0pN13wzXEeaVPQ6kCMKyuQ","G1JnWgzDEeaqig5uXwUeGw",7bcb672869b72237cbe1f0de4133168ffc0cb664,2016-04-28 00:26:17.176,2016-04-28 21:58:59.814,,,,f
"0CV2XAzHEeaZrBJIefqa4w","G1JnWgzDEeaqig5uXwUeGw",c67f4df770822a65a362274e90f0b8badc31cb8c,2016-04-27 22:31:41.152,2016-04-28 21:58:59.814,,,,f
"PW-cqAzZEeavcw5bns7DCQ","G1JnWgzDEeaqig5uXwUeGw",b86382f1a6ec73c30572da847142025474a7f068,2016-04-28 00:36:25.954,2016-04-28 21:58:59.814,,,,f
"5I7AcCt0EeabvwrOSKMg4w","j4VjqitqEeaatw7rZVB3fw",1baaa0040bfd0fe003f755bee642efb841477dcb,2016-06-05 23:26:13.214,2016-06-06 22:13:15.621,,,,f
"7IgWxyttEealng5zBIyoKQ","j4VjqitqEeaatw7rZVB3fw",8b1c0fe57ab9714a9c5c65ffbeb4866de84ccc24,2016-06-05 22:36:20.115,2016-06-06 22:13:15.621,,,,f
"Z_r7sCttEeabdwp3JVSF9w","j4VjqitqEeaatw7rZVB3fw",7f59150a38c337242efb15ed83022e2dda537bfa,2016-06-05 22:32:37.731,2016-06-06 22:13:15.621,,,,f
"op8obgsfEeapsg5V67N9Xw","QTxupAsfEeaqFhJWgHcbtw",3f1e291bb29f6b52a959b9ff30549c7ff4f68fca,2016-04-25 19:55:18.161,,,,,f
"Z0PuaCvsEeah7Ap12GQcTQ","rgm8fiAeEeaxVRJ-Fv2Eqw",5441a04cb6a53b7473eab1a7df9820e215330ee3,2016-06-06 13:41:42.616,,,,,f
"63QpUiD6EeaHYQrA6vK1PQ","rgm8fiAeEeaxVRJ-Fv2Eqw",79411af01bb79fec111f839845d4101440a5801f,2016-05-23 15:27:54.555,2016-05-24 05:01:35.923,,,,f
"MCWZoiFBEea0fgo0T3qZ0Q","rgm8fiAeEeaxVRJ-Fv2Eqw",882011f7f79355409f9d7216de4240428355ed2b,2016-05-23 23:50:54.574,2016-05-24 05:01:35.923,,,,f
"c35yryFsEeag6wpD-92Rcw","rgm8fiAeEeaxVRJ-Fv2Eqw",506060663a6ebd982c89b79b3e80667c015da73b,2016-05-24 05:00:35.923,2016-05-24 05:01:35.923,,,,f
"aZLgBwPGEeaFRBL8xcPRow","4amKZQOPEea58Q75huYNRw",b7de70292326fbd4fd3936b2a94389d64ec2dc31,2016-04-16 11:28:59.102,2016-04-17 04:59:38.286,,,,f
"EXpVawOcEeawFQ5rY6ZGGQ","4amKZQOPEea58Q75huYNRw",b48d0f02f259a9c7ed5460dbde549f5b6695bf8b,2016-04-16 06:25:52.439,2016-04-17 04:59:38.286,,,,f
"0deangOfEeauAAp_SRa7YQ","4amKZQOPEea58Q75huYNRw",0c2e46f27e00f49e1bbc27c41500cffc89b63654,2016-04-16 06:52:43.663,2016-04-17 04:59:38.286,,,,f
"RJ33UCQtEeaiOA521kQqww","D7O2nSQjEeaG3QqLdYDICw",b752b9da075dc43f907da4c4120a95ae6ec2ae56,2016-05-27 17:05:52.471,2016-05-29 05:45:05.72,,,,f
"Wx6dviVgEeaqDg5upLny3Q","D7O2nSQjEeaG3QqLdYDICw",609a510ab73645cf369d8d86f8b67c38797ce006,2016-05-29 05:44:05.72,2016-05-29 05:45:05.72,,,,f
"Q7DUavm_EeWPcBKgw3iPNw","eQ3Jxvm9EeWEAhLOZ9BW_w",cdf9b111a8ef5014234ac9e20332ebf012d01c2d,2016-04-03 17:12:37.44,2016-04-04 17:00:48.006,,,,f
"rsvI2fnREeW6Zw7gOA-Tyw","eQ3Jxvm9EeWEAhLOZ9BW_w",9a66535e14d365ca178b0fef99b1e5c675a29b78,2016-04-03 19:24:28.074,2016-04-04 17:00:48.006,,,,f
"HHFDVPqpEeWYIQ4BcV9YKQ","9IMqWvqmEeWnyw45DXyCTw",428ffd7655ea4f21a5ea9121a2b007b255798b4d,2016-04-04 21:06:33.827,2016-04-05 20:52:07.865,,,,f
"ZrfOzvqzEeW3UQqDzupm-w","9IMqWvqmEeWnyw45DXyCTw",6e4422d2abb0597780cdceacb1dc85654cf40491,2016-04-04 22:20:13.408,2016-04-05 20:52:07.865,,,,f
"BfiM2vqpEeWUlRKoMCES4w","9IMqWvqmEeWnyw45DXyCTw",fe691d00d4e0297105ab389323786e95c8c24c9a,2016-04-04 21:05:56.126,2016-04-05 20:52:07.865,,,,f
"lfHUDzp_EeaXnBKVQldqyw","3Wfe7TnjEeai1RIqHM9jYQ",270e626c2aec06f7d9690612c1be70595ec346cc,2016-06-25 02:50:33.229,2016-06-25 08:16:51.649,,,,f
"caS5dDo0EeaIhBLoYw6bKw","3Wfe7TnjEeai1RIqHM9jYQ",92212ebdf046c621d3942f84a11d6fee3090ac18,2016-06-24 17:52:40.071,2016-06-25 08:16:51.649,,,,f
"IcY2MDoOEeaJZA6Ew5-W7Q","3Wfe7TnjEeai1RIqHM9jYQ",8fd637982405b2b91768ed960874b81ab43d4d56,2016-06-24 13:18:25.197,2016-06-25 08:16:51.649,,,,f
"nnsKei_SEea3ThLvjcf5Xw","3GXUqC64EeaaVA48G_0dEQ",fb9eca34baf43501fa9724313017273b5441d984,2016-06-11 12:47:12.988,2016-06-12 18:28:47.059,,,,f
"d1NnhS-mEeakfw5ltszKlw","3GXUqC64EeaaVA48G_0dEQ",2d7b36b0da628bef43a37b24bc38ea3c2476ec3e,2016-06-11 07:31:09.441,2016-06-12 18:28:47.059,,,,f
"XIyUwzDLEeaoXg7YgQ2Cfw","3GXUqC64EeaaVA48G_0dEQ",b83ec08901b96e1afbcca2c97ff4953d4e991c18,2016-06-12 18:27:47.059,2016-06-12 18:28:47.059,,,,f
"phIXPCWfEeaRtQpho9OEXw","5FdCCiWUEeawRg6_aDBdWw",5bb281817db05c25567aa1590e8ca959891c2047,2016-05-29 13:17:09.761,2016-06-01 06:46:29.237,,,,f
"3TF3rjI5Eea2MgrBjcQhKw","5FdCCiWUEeawRg6_aDBdWw",676d83f0ebabf69563a8cc6022e3aa679b0a6b60,2016-06-14 14:11:18.691,,,,,f
"g9qaMCawEea16RJegInkTQ","5FdCCiWUEeawRg6_aDBdWw",de0fbc52fb6e627deadddabe115f35e80921250e,2016-05-30 21:50:24.962,2016-06-01 06:46:29.237,,,,f
"bef0_SfEEea88hLQJKBf0w","5FdCCiWUEeawRg6_aDBdWw",2e8f25d32b21ad2e00e44b83608012613d7e474b,2016-06-01 06:45:29.237,2016-06-01 06:46:29.237,,,,f
"l8WCpgR_EeaxKw6S5NG0Zw","cFXBbwR9Eeae0QpYWFNxmQ",74b6a47a51ac950d01f1fe78c0efbddf9b94c031,2016-04-17 09:34:33.504,2016-04-18 09:20:08.364,,,,f
"wqecywSDEeawFQ5rY6ZGGQ","cFXBbwR9Eeae0QpYWFNxmQ",7016e93c4e8e33d360d02c12b89d5756a71fd1dc,2016-04-17 10:04:23.437,2016-04-18 09:20:08.364,,,,f
"tHK_qQSBEeaTWRLC7rustw","cFXBbwR9Eeae0QpYWFNxmQ",b30e499a6b6404ebe4fd88e7984107d1a4a2686d,2016-04-17 09:49:40.609,2016-04-18 09:20:08.364,,,,f
"kEMEYQTtEeaFfBL_mcaB5Q","8M9cRATiEeae0QpYWFNxmQ",907307f70602fd2abc40cbdcfa37a62b32ffe519,2016-04-17 22:41:45.545,2016-04-18 21:26:43.103,,,,f
"chyUCwTrEea58Q75huYNRw","8M9cRATiEeae0QpYWFNxmQ",2598a5e65e889f953d912fc3f26cb5d05b6df43e,2016-04-17 22:26:35.968,2016-04-18 21:26:43.103,,,,f
"xduDmwToEeauAAp_SRa7YQ","8M9cRATiEeae0QpYWFNxmQ",af3ed101023c8226790366d0c0a28d1a6c4ffe0f,2016-04-17 22:07:27.98,2016-04-18 21:26:43.103,,,,f
"PI6SMQhuEeacXxLBwMWIUw","DAd6KAhuEeaebw7My3n2-Q",4f7ceda6d5ee2cbcbc96fe45570083502eb504e7,2016-04-22 09:40:23.678,2016-04-23 09:40:02.292,,,,f
"YvHtlAiKEeaebw7My3n2-Q","DAd6KAhuEeaebw7My3n2-Q",eb819650a34dd174e3f60730d71a797964a64adc,2016-04-22 13:01:53.991,2016-04-23 09:40:02.292,,,,f
"u82gOAilEeaoFw6nng6E8Q","DAd6KAhuEeaebw7My3n2-Q",a09d4182277cf9f24c4401208e4c888a2fbaa4a5,2016-04-22 16:17:39.482,2016-04-23 09:40:02.292,,,,f
"kAlxfQimEeacXxLBwMWIUw","DAd6KAhuEeaebw7My3n2-Q",b5b0bc3af94e270ce59bda65dd4b89fcca2d3daf,2016-04-22 16:23:35.551,2016-04-23 09:40:02.292,,,,f
"FD-IMzl6Eea1pw5frt5utw","_5QYzTljEeakuhJbRt69hQ",436d7b49c6201063e0546213b75fae056637370e,2016-06-23 19:38:36.988,2016-06-24 17:01:33.409,,,,f
"opeLcS3AEea3ThLvjcf5Xw","c-NQ8y2wEeaoXg7YgQ2Cfw",b1feb1f5135e7029dcd06b159bb4f6b9180bdebc,2016-06-08 21:33:26.619,2016-06-09 19:38:36.392,,,,f
"p4o8Uy4pEea88hLQJKBf0w","c-NQ8y2wEeaoXg7YgQ2Cfw",f7a18e7cb4d3cb7b89e7dc30d13e93b0c2be71f8,2016-06-09 10:05:12.077,2016-06-09 19:38:36.392,,,,f
"XBUlPS28EeaCnQ4uxkc-rQ","c-NQ8y2wEeaoXg7YgQ2Cfw",02aa411e800a1869d340ac25b2a35e8df395eccd,2016-06-08 21:02:50.337,2016-06-09 19:38:36.392,,,,f
"O_ulPiIPEeaxVRJ-Fv2Eqw","YDpoGSEcEeanEw4Bwn2GsQ",f832f0d7dddcfbbf33e4c1e0c6dae3cc2e2dd19d,2016-05-25 00:25:50.758,,,,,f
"w2QaaSEmEea7ohIwwrERow","YDpoGSEcEeanEw4Bwn2GsQ",c10d912c94c9ef491bfe0a112efc9b9069ce384d,2016-05-23 20:41:45.197,2016-05-25 00:23:50.897,,,,f
"0McIgyIOEearfA7hVcWeXw","YDpoGSEcEeanEw4Bwn2GsQ",1aa3363ac32bbd7618cae42bba90fdcf134cd2d0,2016-05-25 00:22:50.897,2016-05-25 00:23:50.897,,,,f
"PRvb8DZ4EeavCBLXfK_fXw","jt9UgTV3EeaQlwqCQEbvsw",628e69bc8b81e335fefca978e8629fccd271586b,2016-06-19 23:47:53.059,2016-06-19 23:48:53.059,,,,f
"RfSEgjZoEea43w5k80URJw","jt9UgTV3EeaQlwqCQEbvsw",8adf0c6968fd7d9fbc682bfb391d88d0f0014d8f,2016-06-19 21:53:35.953,2016-06-19 23:48:53.059,,,,f
"BQh4kzW2Eeag1RLh7ZUS8w","jt9UgTV3EeaQlwqCQEbvsw",c1ecb8092974d37fd846e6a6653146702cfb1080,2016-06-19 00:37:36.614,2016-06-19 23:48:53.059,,,,f
"bo25hPLMEeWTdBIkpCpI1Q","v1cnKvJVEeWqSQ7kx0rpLQ",8804ffe659fed2b9b41702feafc039726bb80e89,2016-03-25 20:59:14.67,2016-03-26 06:50:40.129,,,,f
"5-Aq3vMCEeWqQwq9khhH1Q","v1cnKvJVEeWqSQ7kx0rpLQ",25f0d3883be31e088b3fbe32623bd799e10bc815,2016-03-26 03:29:11.038,2016-03-26 06:50:40.129,,,,f
"-iTcafLaEeWwfgrZnMB2OQ","v1cnKvJVEeWqSQ7kx0rpLQ",054f81b80873044169ad92869129d6789169cce4,2016-03-25 22:43:21.818,2016-03-26 06:50:40.129,,,,f
"pOMsI_viEeWlQw7xlSHNnQ","v1cnKvJVEeWqSQ7kx0rpLQ",608914c1cdd8322804def20829019debcf91a076,2016-04-06 10:30:55.22,,,,,f
"8TEnRzZREea8sQoZSoJycw","SGu2sDZJEeavCBLXfK_fXw",9e9350141aaf105a18ac1fc2097b3c1acd0f82aa,2016-06-19 19:13:44.816,2016-06-20 18:12:45.718,,,,f
"xX-y9jZREeaJdhJ-_-rk3Q","SGu2sDZJEeavCBLXfK_fXw",0f0daa1d7ed26cc3d2b10a98fe3c2b7325853d55,2016-06-19 19:12:31.511,2016-06-20 18:12:45.718,,,,f
"65yH0zZLEeaQlwqCQEbvsw","SGu2sDZJEeavCBLXfK_fXw",f912ce7011ecbfb7f5033d7163338eb732f4c9da,2016-06-19 18:30:38.473,2016-06-20 18:12:45.718,,,,f
"Kochbwm4EeadlgpmDmXjOw","wTPu9Am3EeaC2Qp7KBUB1w",9747703fe7d32e8b59e5fcb73e6ab8e186bcf9f8,2016-04-24 01:02:07.351,,,,,f
"xm6u9jMzEeah7Ap12GQcTQ","Y2b35jMzEeay0BJyTA_AJw",92212ebdf046c621d3942f84a11d6fee3090ac18,2016-06-15 20:00:14.687,,,,,f
